Nom,Sous-type,Commune,Code postal,Département,Région,Latitude,Longitude,Site internet
Bibliothèque de La Bridoire,"Site sportif, récréatif et de loisirs,Site culturel",La Bridoire,73520,Savoie,Auvergne-Rhône-Alpes,45.525286,5.740907,https://rezolire.bibenligne.fr/
Eglise de Lavastrie,Site culturel,Neuvéglise-sur-Truyère,15260,Cantal,Auvergne-Rhône-Alpes,44.934,3.0413,
Site d’escalade du Villaret,"Site sportif, récréatif et de loisirs",Susville,38350,Isère,Auvergne-Rhône-Alpes,44.928722,5.77025,https://www.matheysine-tourisme.com/fr/
Brasserie - La Farlodoise,Fournisseur de dégustation,Chazelles-sur-Lyon,42140,Loire,Auvergne-Rhône-Alpes,45.634424,4.398852,http://www.lafarlodoise.fr/
L'Art des Mets,Restauration,Ytrac,15130,Cantal,Auvergne-Rhône-Alpes,44.914802,2.363343,http://www.bowling-cantal.fr/
Patinoire naturelle,"Site sportif, récréatif et de loisirs",Bonneval-sur-Arc,73480,Savoie,Auvergne-Rhône-Alpes,45.373554,7.052536,https://www.bonneval-sur-arc.com/
Espace Luge enfants Front de neige du Colomba,"Site sportif, récréatif et de loisirs",Val-Cenis,73480,Savoie,Auvergne-Rhône-Alpes,45.28848,6.907199,
Maxotel,"Restauration,Hébergement",Ytrac,15000,Cantal,Auvergne-Rhône-Alpes,44.933848,2.381725,http://www.hotel-restaurant-aurillac.fr/
Campus de Lyon  Vaise,"Site sportif, récréatif et de loisirs",Lyon 9e Arrondissement,69009,Rhône,Auvergne-Rhône-Alpes,45.78115,4.80815,http://www.sportdanslaville.com/
Camping La Charderie,Hébergement,Pont-de-Labeaume,07380,Ardèche,Auvergne-Rhône-Alpes,44.664775,4.293803,http://www.camping-lacharderie.com/
La retenue de Grand Maison,"Site sportif, récréatif et de loisirs",Saint-Colomban-des-Villards,73130,Savoie,Auvergne-Rhône-Alpes,45.220846,6.142864,"http://www.savoiepeche.com/,http://www.peche-isere.com/"
Restaurant L'Auberge de Valcivières,Restauration,Valcivières,63600,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.592054,3.79482,https://www.bistrotdepays.com/auberge-de-valcivieres
Les Rochers,Restauration,La Balme-de-Sillingy,74330,Haute-Savoie,Auvergne-Rhône-Alpes,45.959101,6.040742,https://www.hotellesrochers.fr/restaurant
Musée du Chablais,Site culturel,Thonon-les-Bains,74200,Haute-Savoie,Auvergne-Rhône-Alpes,46.373532,6.478407,
Restaurant des Sables,Restauration,Saint-Georges-de-Reneins,69830,Rhône,Auvergne-Rhône-Alpes,46.057731,4.724001,
Ferme auberge Le Féto,Restauration,La Chapelle-d'Abondance,74360,Haute-Savoie,Auvergne-Rhône-Alpes,46.295071,6.784613,https://www.lefeto.com/
Le Cocon Restaurant,Restauration,Saint-Priest,69800,Rhône,Auvergne-Rhône-Alpes,45.715841,4.929434,http://www.lecocon-restaurant.com/
Raj Tandoor,Restauration,Roanne,42300,Loire,Auvergne-Rhône-Alpes,46.034295,4.074057,
Ibis hôtel,Hébergement,Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.595867,5.896405,http://www.ibis.com/fr/hotel-0609-ibis-chambery/index.shtml
Pizza Cosy,Restauration,Veauche,42340,Loire,Auvergne-Rhône-Alpes,45.552078,4.281873,https://pizzacosy.fr/pizzeria-veauche
Cap Ouest,Restauration,Charbonnières-les-Bains,69260,Rhône,Auvergne-Rhône-Alpes,45.78083,4.75059,http://www.restaurant-cap-ouest.com/
Bibliothèque de Faramans,"Site sportif, récréatif et de loisirs,Site culturel",Faramans,38260,Isère,Auvergne-Rhône-Alpes,45.392121,5.167651,
Galerie d'art/ salle des fêtes,"Site sportif, récréatif et de loisirs,Commerce de détail",Burzet,07450,Ardèche,Auvergne-Rhône-Alpes,44.738225,4.249403,
DiotVino,"Commerce de détail,Fournisseur de dégustation",Saint-Jean-de-Maurienne,73300,Savoie,Auvergne-Rhône-Alpes,45.276892,6.343278,"https://diotvino.hiboutik.com/shop/,https://www.diotvino.fr/"
Hôtel Arc en Ciel,"Restauration,Hébergement",Thonon-les-Bains,74200,Haute-Savoie,Auvergne-Rhône-Alpes,46.367768,6.483232,http://www.hotelarcencielthonon.com/
Hôtel-restaurant le Relais du Mont-Blanc,"Restauration,Hébergement",Magland,74300,Haute-Savoie,Auvergne-Rhône-Alpes,46.009357,6.62753,https://www.lerelaisdumontblanc.fr/
Ibis Budget Lyon Sud Saint-Fons A7,Hébergement,Saint-Fons,69190,Rhône,Auvergne-Rhône-Alpes,45.691577,4.86067,http://www.accorhotels.com/
La Petite Auberge,Restauration,Val d'Oingt,69620,Rhône,Auvergne-Rhône-Alpes,45.948342,4.582844,
Domaine de petit Fromentin,Fournisseur de dégustation,Chasselay,69380,Rhône,Auvergne-Rhône-Alpes,45.86555,4.76723,http://www.vinsdecrenisse.com/
Performances Drive,"Site sportif, récréatif et de loisirs",Saint-Cyprien,42160,Loire,Auvergne-Rhône-Alpes,45.543368,4.230002,http://www.performances-drive.fr/
So' Brasseurs,Restauration,Brignais,69530,Rhône,Auvergne-Rhône-Alpes,45.678481,4.773474,
Apicius,Restauration,Montbrison,42600,Loire,Auvergne-Rhône-Alpes,45.607961,4.064927,https://apicius-restaurant-montbrison.eatbu.com/?lang=fr
Le Prieuré,Restauration,Ambierle,42820,Loire,Auvergne-Rhône-Alpes,46.103957,3.896116,http://www.leprieureambierle.fr/
Sites d'escalade et de via ferrata,"Site sportif, récréatif et de loisirs",Valloire,73450,Savoie,Auvergne-Rhône-Alpes,45.165674,6.429125,
Parcours Olympique,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Autrans-Méaudre en Vercors,38880,Isère,Auvergne-Rhône-Alpes,45.174834,5.542892,http://www.vercors-experience.com/
Parc lamartine,Site culturel,Villefranche-sur-Saône,69400,Rhône,Auvergne-Rhône-Alpes,45.984372,4.726943,http://www.villefranche.net/
La Tourmotte,Site culturel,Tournon,73460,Savoie,Auvergne-Rhône-Alpes,45.642969,6.318397,https://www.tournon-savoie.com/
Base de loisirs,"Site sportif, récréatif et de loisirs",Rumilly,74150,Haute-Savoie,Auvergne-Rhône-Alpes,45.846589,5.964417,"https://www.mairie-rumilly74.fr/vos-services-publics/sports-et-loisirs/base-de-loisirs-du-plan-deau/,http://www.mairie-rumilly74.fr/"
Bibliothèque Municipale,"Site sportif, récréatif et de loisirs,Site culturel",Queige,73720,Savoie,Auvergne-Rhône-Alpes,45.719949,6.459146,https://mediatheques.arlysere.fr/
Salle Jean Renoir,"Site sportif, récréatif et de loisirs",Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.570614,5.916531,https://www.chambery.fr/
Médiathèque de Brignais,"Site sportif, récréatif et de loisirs,Site culturel",Brignais,69530,Rhône,Auvergne-Rhône-Alpes,45.675935,4.760757,http://mediatheque.brignais.com/s/search.php?action=Accueil
La Trattoria Ristorante,Restauration,Bourgoin-Jallieu,38300,Isère,Auvergne-Rhône-Alpes,45.595315,5.241345,https://www.latrattoriabourgoin.fr/
F1 Chambéry Nord,Hébergement,Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.595067,5.889228,
Barrage de Cotatay,Site culturel,Le Chambon-Feugerolles,42500,Loire,Auvergne-Rhône-Alpes,45.380559,4.385832,https://lechambon.fr/
Sentier des Arpelières,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Crest-Voland,73590,Savoie,Auvergne-Rhône-Alpes,45.772,6.5273,http://www.reserve-regionale-tourbiere-des-saisies.com/
Museum d'Histoire Naturelle,Site culturel,Chambéry,73000,Savoie,Auvergne-Rhône-Alpes,45.564049,5.916309,
Dorodi Pastry,Restauration,Lyon 3e Arrondissement,69003,Rhône,Auvergne-Rhône-Alpes,45.75699,4.858095,
La Tour de Puechmourriez,Site culturel,Raulhac,15800,Cantal,Auvergne-Rhône-Alpes,44.918504,2.66264,http://www.carlades.fr/
Via Ferrata - La Cascade des Nants,"Site sportif, récréatif et de loisirs",Bellevaux,74470,Haute-Savoie,Auvergne-Rhône-Alpes,46.255538,6.533521,https://www.alpesduleman.com/
La Valtellina,Restauration,Moûtiers,73600,Savoie,Auvergne-Rhône-Alpes,45.483726,6.532606,https://www.shoplavaltellina.com/fr
Galerie Test du Bailler,"Site sportif, récréatif et de loisirs,Commerce de détail",Vienne,38200,Isère,Auvergne-Rhône-Alpes,45.526851,4.874727,http://testdubailler.blogspot.fr/
Apart’Hotel Citadines Lyon Presqu’Ile,Hébergement,Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.761603,4.832697,https://www.discoverasr.com/fr/citadines/france/citadines-presquile-lyon
Aire de loisirs,"Site sportif, récréatif et de loisirs",Joux,69170,Rhône,Auvergne-Rhône-Alpes,45.886031,4.369023,
Le Bénitier aux Oiseaux,Fournisseur de dégustation,Messimy,69510,Rhône,Auvergne-Rhône-Alpes,45.682169,4.672709,
Le Moulin du Vialard,Site culturel,Vic-sur-Cère,15800,Cantal,Auvergne-Rhône-Alpes,44.983439,2.631397,http://www.carlades.fr/
L'Auberge des Avenières,"Restauration,Hébergement",Les Avenières Veyrins-Thuellin,38630,Isère,Auvergne-Rhône-Alpes,45.635723,5.562295,http://www.auberge-des-avenieres.fr/
Hôtel le Fer à Cheval,"Restauration,Hébergement",Yenne,73170,Savoie,Auvergne-Rhône-Alpes,45.704249,5.756478,http://www.hotel-restaurant-leferacheval.com/
Restaurant Anatolia,Restauration,Les Avenières Veyrins-Thuellin,38630,Isère,Auvergne-Rhône-Alpes,45.635557,5.563176,
Piscine de Saint-Bonnet CAPI,"Site sportif, récréatif et de loisirs",Villefontaine,38090,Isère,Auvergne-Rhône-Alpes,45.612535,5.155791,https://capi-agglo.fr/vos-services/sports/piscine/horaires-et-tarifs/
Canyon des Moules Marinières/des fées,"Site sportif, récréatif et de loisirs",Saint-Andéol,38650,Isère,Auvergne-Rhône-Alpes,44.954095,5.550218,https://guidesmontaiguille.com/
Hôtel Les Fermes de Pierre et Anna,Hébergement,Le Grand-Bornand,74450,Haute-Savoie,Auvergne-Rhône-Alpes,45.935184,6.485238,http://www.fermes-pierre-anna.com/
Golf des Alpes,"Site sportif, récréatif et de loisirs",Giez,74210,Haute-Savoie,Auvergne-Rhône-Alpes,45.756206,6.248903,https://www.legolfdesalpes.com/
Villa Lumière,Site culturel,Lyon 8e Arrondissement,69008,Rhône,Auvergne-Rhône-Alpes,45.744945,4.870533,http://www.institut-lumiere.org/
"Le Marmotel, The Originals Boutique","Restauration,Hébergement",Clermont-Ferrand,63000,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.761225,3.095111,https://www.theoriginalshotels.com/hotels/hotel-le-marmotel
Plage de Saint-Disdille,"Site sportif, récréatif et de loisirs,Site naturel",Thonon-les-Bains,74200,Haute-Savoie,Auvergne-Rhône-Alpes,46.401031,6.502565,"http://www.thononlesbains.com/,http://www.ville-thonon.fr/"
Le Relais,Restauration,Bourg-Argental,42220,Loire,Auvergne-Rhône-Alpes,45.296866,4.564514,
La Table d'Hôtes Savoie,Restauration,Les Contamines-Montjoie,74170,Haute-Savoie,Auvergne-Rhône-Alpes,45.820154,6.727573,http://www.latabledhotessavoie.fr/
Tyrolienne de l'Aigle,"Site sportif, récréatif et de loisirs",Valloire,73450,Savoie,Auvergne-Rhône-Alpes,45.159727,6.461954,https://epass.valloire.com/
Méli-Mélo,Restauration,Longes,69420,Rhône,Auvergne-Rhône-Alpes,45.505535,4.68833,http://www.meli-melo-longes.com/
La Vierge du Belvédère - La Madone,Site culturel,Notre-Dame-de-l'Osier,38470,Isère,Auvergne-Rhône-Alpes,45.230354,5.424199,
Complexe de tennis des Verchères,"Site sportif, récréatif et de loisirs",Ville-la-Grand,74100,Haute-Savoie,Auvergne-Rhône-Alpes,46.204369,6.256171,https://www.ville-la-grand.fr/
Le Trappeur,Restauration,Saint-Sorlin-d'Arves,73530,Savoie,Auvergne-Rhône-Alpes,45.223573,6.216655,http://www.domainedutrappeur.com/
City stade,"Site sportif, récréatif et de loisirs",La Souche,07380,Ardèche,Auvergne-Rhône-Alpes,44.629756,4.200726,
Hôtel du Midi,"Restauration,Hébergement",Cournon-d'Auvergne,63800,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.739888,3.197175,https://cournonhoteldumidi.fr/
Camping les Rives de l'Ardèche,Hébergement,Mayres,07330,Ardèche,Auvergne-Rhône-Alpes,44.66963,4.091549,
Aire de Pique-nique - L'Étang Philippe,"Site sportif, récréatif et de loisirs,Service pratique",Saint-Gervais-d'Auvergne,63390,Puy-de-Dôme,Auvergne-Rhône-Alpes,46.037,2.8163,http://mairie-saintgervaisauvergne.fr/
Hôtel Première Classe,Hébergement,Décines-Charpieu,69150,Rhône,Auvergne-Rhône-Alpes,45.748028,4.936032,
L'auberge du col de Légal,Restauration,Saint-Projet-de-Salers,15140,Cantal,Auvergne-Rhône-Alpes,45.070667,2.580123,
Halte Fluviale des Célestins,"Site sportif, récréatif et de loisirs,Transport",Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.760338,4.830208,http://www.vnf.fr/
Centre multimédia,"Site sportif, récréatif et de loisirs",Montpezat-sous-Bauzon,07560,Ardèche,Auvergne-Rhône-Alpes,44.71235,4.205965,
Casa Mia,Restauration,Brindas,69126,Rhône,Auvergne-Rhône-Alpes,45.732667,4.707613,http://pizza-brindas.wixsite.com/casamia
Casino d'Evian,Site culturel,Évian-les-Bains,74500,Haute-Savoie,Auvergne-Rhône-Alpes,46.401557,6.589297,https://www.casino-evian.com/
André Rampon,Fournisseur de dégustation,Régnié-Durette,69430,Rhône,Auvergne-Rhône-Alpes,46.148889,4.639825,http://www.vinbioandrerampon.fr/
Médiathèque de Montpezat sous Bauzon,"Site sportif, récréatif et de loisirs,Site culturel",Montpezat-sous-Bauzon,07560,Ardèche,Auvergne-Rhône-Alpes,44.712396,4.206223,
Garden & city Gerzat,Hébergement,Gerzat,63360,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.84,3.1553,https://garden-city.fr/
Brasserie de la Paix - Chez Mimi et Sam,Restauration,Feurs,42110,Loire,Auvergne-Rhône-Alpes,45.743706,4.222916,https://www.brasseriedelapaixfeurs.fr/
Le MA’LA’BAR,"Site sportif, récréatif et de loisirs,Restauration",Les Sauvages,69170,Rhône,Auvergne-Rhône-Alpes,45.924034,4.377637,
Camping du Pont de Mercier,Hébergement,Thueyts,07330,Ardèche,Auvergne-Rhône-Alpes,44.674318,4.231392,http://www.campingpontdumercier.fr/
La Pyramide Maison Henriroux - Relais & Châteaux,"Restauration,Hébergement",Vienne,38200,Isère,Auvergne-Rhône-Alpes,45.516542,4.867244,https://www.lapyramide.com/fr/
La Table,Restauration,Lyon 4e Arrondissement,69004,Rhône,Auvergne-Rhône-Alpes,45.77443,4.826529,
Auberge de la Vieille Castille,Restauration,Commelle-Vernay,42120,Loire,Auvergne-Rhône-Alpes,45.974962,4.038651,http://www.aubergedelavieillecastille.com/
Aire de luge de Super Châtel,"Site sportif, récréatif et de loisirs",Châtel,74390,Haute-Savoie,Auvergne-Rhône-Alpes,46.264896,6.859117,
Multi sports,"Site sportif, récréatif et de loisirs",Manigod,74230,Haute-Savoie,Auvergne-Rhône-Alpes,45.862132,6.413033,https://www.valetmont.fr/212-tennis-manigod
Appart'Hôtel Le Griou,Hébergement,Saint-Jacques-des-Blats,15800,Cantal,Auvergne-Rhône-Alpes,45.051,2.711,https://www.hotel-griou.com/
Gargouilles et Saint Esprit,Site culturel,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.111945,2.868823,http://www.murat.fr/
Terrain de pétanque à Vailly,"Site sportif, récréatif et de loisirs",Vailly,74470,Haute-Savoie,Auvergne-Rhône-Alpes,46.306061,6.546435,http://www.vailly74.fr/
Eglise des Ternes,Site culturel,Les Ternes,15100,Cantal,Auvergne-Rhône-Alpes,44.997323,3.017111,
"Le biscuit ""Cornet de Murat""",Site culturel,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.110573,2.86929,http://www.murat.fr/
Restaurant Les Rendez-Vous de Bobosse,Restauration,Belleville-en-Beaujolais,69220,Rhône,Auvergne-Rhône-Alpes,46.120161,4.736481,http://www.rdvbobosse.com/
Mc Donald's Béligny,Restauration,Villefranche-sur-Saône,69400,Rhône,Auvergne-Rhône-Alpes,45.97925,4.735365,https://www.restaurants.mcdonalds.fr/mcdonalds-villefranche-sur-saone-(ferry)
Espace Naturel sensible de Font d'Urle,Site naturel,Bouvante,26190,Drôme,Auvergne-Rhône-Alpes,44.899407,5.322417,
Le Miami,Restauration,Saint-Paul-lès-Romans,26750,Drôme,Auvergne-Rhône-Alpes,45.058487,5.100296,http://www.miamigrill.com/
Noix de la Ferme des Signaux,Fournisseur de dégustation,Têche,38470,Isère,Auvergne-Rhône-Alpes,45.190452,5.376896,http://www.noix-des-signaux.com/
Théâtre Nouvelle Génération - Les Ateliers (Presqu'île),"Site sportif, récréatif et de loisirs",Lyon 2e Arrondissement,69002,Rhône,Auvergne-Rhône-Alpes,45.76203,4.832532,http://www.tng-lyon.fr/
Bibliothèque,"Site sportif, récréatif et de loisirs,Site culturel",Lentiol,38270,Isère,Auvergne-Rhône-Alpes,45.29928,5.113143,http://bibliothequedelentiol.blogspot.com/
La Rotonde,Restauration,Grigny,69520,Rhône,Auvergne-Rhône-Alpes,45.603066,4.790259,
Restaurant La P'tite Bouffe,Restauration,Aussois,73500,Savoie,Auvergne-Rhône-Alpes,45.231533,6.742232,
Château des Martinanches,Site culturel,Saint-Dier-d'Auvergne,63520,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.675143,3.507337,https://www.chateau-des-martinanches.com/
L'Authentique New 1900,Restauration,Villefranche-sur-Saône,69400,Rhône,Auvergne-Rhône-Alpes,45.986969,4.714977,
L'île de Tortuga,"Site sportif, récréatif et de loisirs",Vétraz-Monthoux,74100,Haute-Savoie,Auvergne-Rhône-Alpes,46.184734,6.272093,https://vetraz.parctortuga.fr/
Théâtre Nouvelle Génération - Le TNG,"Site sportif, récréatif et de loisirs",Lyon 9e Arrondissement,69009,Rhône,Auvergne-Rhône-Alpes,45.776973,4.80335,http://www.tng-lyon.fr/
Jean-Baptiste Pagès-Allary,Site culturel,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.110256,2.871234,http://www.murat.fr/
Domaine Desgranges Pascal,Fournisseur de dégustation,Pommiers,69480,Rhône,Auvergne-Rhône-Alpes,45.953207,4.687025,
Téléphérique du Salève,"Site sportif, récréatif et de loisirs,Transport",Étrembières,74100,Haute-Savoie,Auvergne-Rhône-Alpes,46.162792,6.189165,https://www.telepherique-du-saleve.com/
Ferme auberge Chez Denis,Restauration,Châtel,74390,Haute-Savoie,Auvergne-Rhône-Alpes,46.21806,6.7941,
Le C2V,Restauration,Seyssel,74910,Haute-Savoie,Auvergne-Rhône-Alpes,45.963041,5.836333,https://campingduhautrhone.com/
La Flamme,Restauration,Morzine,74110,Haute-Savoie,Auvergne-Rhône-Alpes,46.183437,6.70304,https://www.laflamme-morzine.com/
Elevage et Poney-Club d'la Verrerie,"Site sportif, récréatif et de loisirs",Fillière,74570,Haute-Savoie,Auvergne-Rhône-Alpes,45.970091,6.289706,
Canyon de l'Espinasse,"Site sportif, récréatif et de loisirs",Le Vaulmier,15380,Cantal,Auvergne-Rhône-Alpes,45.184,2.6001,
Super5,"Site sportif, récréatif et de loisirs,Restauration",Lyon 1er Arrondissement,69001,Rhône,Auvergne-Rhône-Alpes,45.769437,4.830088,
Hôtel Le Lyon Sud,Hébergement,Pierre-Bénite,69310,Rhône,Auvergne-Rhône-Alpes,45.696625,4.811192,http://www.hotel-lyon-sud.com/
Télécabine de Champagny,"Site sportif, récréatif et de loisirs,Transport",Champagny-en-Vanoise,73350,Savoie,Auvergne-Rhône-Alpes,45.456202,6.693066,"https://www.skipass-laplagne.com/,https://www.la-plagne.com/champagny-en-vanoise"
Prieuré clunisien Saint-Blaise,Site culturel,Rozier-Côtes-d'Aurec,42380,Loire,Auvergne-Rhône-Alpes,45.372581,4.102918,
Domaine Passot-Collonge,Fournisseur de dégustation,Villié-Morgon,69910,Rhône,Auvergne-Rhône-Alpes,46.167537,4.68117,https://passotcollonge.fr/
Accro Dombes,"Site sportif, récréatif et de loisirs",Saint-Paul-de-Varax,01240,Ain,Auvergne-Rhône-Alpes,46.105137,5.153961,"https://accrodombes.com/,http://www.domainedeladombes.com/"
Restaurant Carrier,Restauration,Labalme,01450,Ain,Auvergne-Rhône-Alpes,46.091219,5.482697,
Abbé Dominique de Pradt,Site culturel,Allanche,15160,Cantal,Auvergne-Rhône-Alpes,45.229,2.9338,
Place Gandilhon Gens d’Armes,Site culturel,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.111731,2.868457,http://www.murat.fr/
Maisons du XVIIème siècle,Site culturel,Murat,15300,Cantal,Auvergne-Rhône-Alpes,45.111,2.8701,http://www.murat.fr/
Mc Donald's du Garet,Restauration,Villefranche-sur-Saône,69400,Rhône,Auvergne-Rhône-Alpes,45.998244,4.73455,https://www.restaurants.mcdonalds.fr/mcdonalds-lyon-villefranche-sur-saone
Michel de l'Hospital,Site culturel,Allanche,15160,Cantal,Auvergne-Rhône-Alpes,45.229,2.9338,
Parcours d'interprétation ludique du château - Balade à pieds,"Site sportif, récréatif et de loisirs,Itinéraire pédestre",Bonneville,74130,Haute-Savoie,Auvergne-Rhône-Alpes,46.079,6.4084,https://www.tourisme-faucigny-glieres.fr/
Oto Oto,Restauration,Lyon 7e Arrondissement,69007,Rhône,Auvergne-Rhône-Alpes,45.75423,4.84113,
Plan d'eau du Moulinier,"Site sportif, récréatif et de loisirs",Montsalvy,15120,Cantal,Auvergne-Rhône-Alpes,44.705658,2.478489,http://www.montsalvy.fr/
Tennis,"Site sportif, récréatif et de loisirs",Mens,38710,Isère,Auvergne-Rhône-Alpes,44.814463,5.750056,http://www.mairie-de-mens.fr/
